brand,product_name,product_full,standard_ingredients,num_ingredients
차앤박,뮤제너 피토 수딩 앰플,차앤박 뮤제너 피토 수딩 앰플,,0
닥터지,레드 블레미쉬 클리어 히알 시카 수딩 세럼,닥터지 레드 블레미쉬 클리어 히알 시카 수딩 세럼,,0
이니스프리,레티놀 그린티 PDRN 스킨부스터 앰플,이니스프리 레티놀 그린티 PDRN 스킨부스터 앰플,,0
셀인샷,트라넥 글루타샷 세럼,셀인샷 트라넥 글루타샷 세럼,,0
비건이펙트,청보리 징크 세럼,비건이펙트 청보리 징크 세럼,,0
일소,모링가 타이트닝 포어 세럼,일소 모링가 타이트닝 포어 세럼,피피지-17,1
토리든,셀메이징 비타C 브라이트닝 앰플,토리든 셀메이징 비타C 브라이트닝 앰플,,0
비긴스,바이 정샘물 포어 퍼펙팅 세럼,비긴스 바이 정샘물 포어 퍼펙팅 세럼,,0
DR다룸,릴리프 앰플,DR다룸 릴리프 앰플,,0
CKD,레티노콜라겐 저분자 괄사 리프팅 세럼,CKD 레티노콜라겐 저분자 괄사 리프팅 세럼,,0
바이오힐,보 히알셀 하이드라 세럼,바이오힐 보 히알셀 하이드라 세럼,,0
이지듀,클리어 B3,이지듀 클리어 B3,,0
VT,비타-라이트 리들샷 에센스,VT 비타-라이트 리들샷 에센스,,0
스킨푸드,캐롯 카로틴 모이스트 이펙터 리필기획,스킨푸드 캐롯 카로틴 모이스트 이펙터 리필기획,,0
SVR,안티 오엑스 C 앰플,SVR 안티 오엑스 C 앰플,,0
프리메라,오가니언스 씨드 펩타이드 세럼,프리메라 오가니언스 씨드 펩타이드 세럼,,0
라네즈,바운시&펌 세럼,라네즈 바운시&펌 세럼,,0
아이소이,브라이트닝 잡티세럼 더블세트,아이소이 브라이트닝 잡티세럼 더블세트,,0
유세린,울트라센시티브 리페어 세럼,유세린 울트라센시티브 리페어 세럼,,0
나노레시피,"바쿠치올 ,000ppm 앰플","나노레시피 바쿠치올 ,000ppm 앰플",부틸렌글라이콜,1
브이앤에이뷰티,안티옥시던트 래디언스 미스트100mL 더블기획,브이앤에이뷰티 안티옥시던트 래디언스 미스트100mL 더블기획,,0
메이크프렘,히알 인테카 속수분 앰플,메이크프렘 히알 인테카 속수분 앰플,,0
아벤느,HAB3 액티브 안티에이징 세럼 /단품,아벤느 HAB3 액티브 안티에이징 세럼 /단품,,0
에스트라,에이시카365 흔적진정세럼 pH4.,에스트라 에이시카365 흔적진정세럼 pH4.,,0
오드로이,75퍼센트 시카 앰플 로프디,오드로이 75퍼센트 시카 앰플 로프디,,0
에스트라,아토베리어365 세라-히알 속수분 앰플,에스트라 아토베리어365 세라-히알 속수분 앰플,,0
아떼,포어셀 프로그래밍 앰플 듀오,아떼 포어셀 프로그래밍 앰플 듀오,,0
믹순,갈락토미세스 발효 에센스,믹순 갈락토미세스 발효 에센스,갈락토미세스발효여과물,1
주미소,안티옥시던트 글로우 수분광채 에센스,주미소 안티옥시던트 글로우 수분광채 에센스,,0
아로셀,보툴케어 앰플,아로셀 보툴케어 앰플,,0
메디톡스,뉴라덤 코어타임 앰플,메디톡스 뉴라덤 코어타임 앰플,,0
이니스프리,그린티 씨드 히알루론산 세럼,이니스프리 그린티 씨드 히알루론산 세럼,,0
디오디너리,알부틴 %,디오디너리 알부틴 %,,0
더페이스샵,올티밋 비타민 고함량 멀티 비타 % 세럼,더페이스샵 올티밋 비타민 고함량 멀티 비타 % 세럼,,0
프리메라,하이드로 에센스150ml,프리메라 하이드로 에센스150ml,,0
디오디너리,멀티-펩타이드,디오디너리 멀티-펩타이드,,0
제로이드,인텐시브 하이드레이팅 앰플,제로이드 인텐시브 하이드레이팅 앰플,,0
대웅제약,이지듀 기미잡티앰플,대웅제약 이지듀 기미잡티앰플,,0
피지오겔,레드수딩 시카밸런스 포어컨트롤 세럼,피지오겔 레드수딩 시카밸런스 포어컨트롤 세럼,,0
닥터지,블랙스네일 레티놀 앰플 증정기획,닥터지 블랙스네일 레티놀 앰플 증정기획,,0
조선미녀,산들녹차세럼,조선미녀 산들녹차세럼,,0
헤브블루,살몬 PDRN 케어링 센텔라 앰플,헤브블루 살몬 PDRN 케어링 센텔라 앰플,,0
바이오힐,보 비타시너지 기미잡티 토닝 세럼,바이오힐 보 비타시너지 기미잡티 토닝 세럼,,0
차앤박,더마앤서 핑크토닝 딥인샷 앰플,차앤박 더마앤서 핑크토닝 딥인샷 앰플,,0
파티온,노스카나인 트러블 세럼,파티온 노스카나인 트러블 세럼,,0
바이오힐,보 프로바이오덤 콜라겐 리모델링 부스터샷 프로그램,바이오힐 보 프로바이오덤 콜라겐 리모델링 부스터샷 프로그램,,0
리쥬란,더마 힐러 포어 타이트닝 앰플,리쥬란 더마 힐러 포어 타이트닝 앰플,,0
바이오던스,스킨 글로우 바이탈 앰플,바이오던스 스킨 글로우 바이탈 앰플,,0
웰라쥬,하이퍼 펩타이드 보툴리들 앰플,웰라쥬 하이퍼 펩타이드 보툴리들 앰플,,0
아이소이,브라이트닝 토닉 에센스,아이소이 브라이트닝 토닉 에센스,,0
딕셔니스트,아미노산 앰플,딕셔니스트 아미노산 앰플,,0
디오디너리,GF % 솔루션,디오디너리 GF % 솔루션,,0
닥터엘시아,비타민C 부스팅 세럼,닥터엘시아 비타민C 부스팅 세럼,,0
미샤,텔레토비 비타씨플러스 잡티씨 앰플 키링,미샤 텔레토비 비타씨플러스 잡티씨 앰플 키링,,0
미샤,텔레토비 비폴렌 리뉴 앰풀러 키링,미샤 텔레토비 비폴렌 리뉴 앰풀러 키링,,0
밀리밀리,메디 앰플 비타,밀리밀리 메디 앰플 비타,,0
아이소이,브라이트닝 잡티세럼,아이소이 브라이트닝 잡티세럼,,0
리얼베리어,워터리 히알 세럼,리얼베리어 워터리 히알 세럼,,0
메디힐,티트리 세럼,메디힐 티트리 세럼,,0
브링그린,슈퍼레몬글루타치온속살세럼,브링그린 슈퍼레몬글루타치온속살세럼,,0
셀리맥스,브라이트닝 모공잡티 세럼,셀리맥스 브라이트닝 모공잡티 세럼,,0
센텔리안24,부스팅 샷 젤,센텔리안24 부스팅 샷 젤,,0
나인위시스,하이드라 크림 앰플,나인위시스 하이드라 크림 앰플,,0
[NEW]메디큐브,메디큐브 PDRN 핑크 원데이 세럼,[NEW]메디큐브 메디큐브 PDRN 핑크 원데이 세럼,,0
아누아,어성초 앰플,아누아 어성초 앰플,,0
센텔리안24,마데카 마이크로 스타톡 세럼,센텔리안24 마데카 마이크로 스타톡 세럼,,0
메디큐브,레드 세럼 .,메디큐브 레드 세럼 .,,0
원진이펙트,멜라리스 앰플,원진이펙트 멜라리스 앰플,,0
로벡틴,시카케어 클리어링 앰플,로벡틴 시카케어 클리어링 앰플,,0
메디힐,티트리 앰플,메디힐 티트리 앰플,,0
구달,피그애씨드 펩타이드 스킨부스터샷 에센스,구달 피그애씨드 펩타이드 스킨부스터샷 에센스,,0
아임프롬,머그워트 에센스,아임프롬 머그워트 에센스,,0
디퍼,히알루론산 히알큐브 세콜지 세럼,디퍼 히알루론산 히알큐브 세콜지 세럼,,0
비욘드,엔젤 티트리올 % 트러블 앰플,비욘드 엔젤 티트리올 % 트러블 앰플,,0
시드물,알로에 에센셜 지성용,시드물 알로에 에센셜 지성용,,0
더랩바이블랑두,엑스퍼트루 모공탄력 세럼,더랩바이블랑두 엑스퍼트루 모공탄력 세럼,,0
넘버즈인,2번 로즈 PDRN 콜라겐 플럼핑 세럼,넘버즈인 2번 로즈 PDRN 콜라겐 플럼핑 세럼,,0
코스알엑스,더 히알루론산 세럼,코스알엑스 더 히알루론산 세럼,,0
코스알엑스,더 - 알부틴 세럼,코스알엑스 더 - 알부틴 세럼,,0
스킨앤랩,베리어덤 링거 앰플70ml,스킨앤랩 베리어덤 링거 앰플70ml,,0
디오디너리,알부틴 %,디오디너리 알부틴 %,,0
라로슈포제,에빠끌라 AI,라로슈포제 에빠끌라 AI,메틸메타크릴레이트,1
원씽,병풀 세럼,원씽 병풀 세럼,,0
싸이닉,더 심플 릴리프 수분크림,싸이닉 더 심플 릴리프 수분크림,,0
에스네이처,아쿠아 스쿠알란 세럼 리필팩,에스네이처 아쿠아 스쿠알란 세럼 리필팩,,0
나노레시피,비타민 C 리포좀 앰플,나노레시피 비타민 C 리포좀 앰플,,0
프랭클리,클로저 세럼,프랭클리 클로저 세럼,,0
아크네스,모이스처 크림,아크네스 모이스처 크림,,0
휘게,내추럴 리페어 세럼,휘게 내추럴 리페어 세럼,,0
아크네스,스팟 클리어 크림 패치,아크네스 스팟 클리어 크림 패치,,0
시드물,알로에 에센셜 중건성용,시드물 알로에 에센셜 중건성용,,0
VT,리들샷 에센스,VT 리들샷 에센스,,0
더마팩토리,리얼베라 모공세럼,더마팩토리 리얼베라 모공세럼,,0
퓨어그램,저분자 하이드라 히알루론산 세럼,퓨어그램 저분자 하이드라 히알루론산 세럼,,0
바이오더마,하이드라비오 세럼,바이오더마 하이드라비오 세럼,,0
엠도씨,워터드롭 스킨 에센스,엠도씨 워터드롭 스킨 에센스,,0
크리니크,포 맨 맥시멈 하이드레이터 액티베이티드 워터-젤 컨센트레이트,크리니크 포 맨 맥시멈 하이드레이터 액티베이티드 워터-젤 컨센트레이트,,0
달팡,하이드라스킨 세럼,달팡 하이드라스킨 세럼,,0
마녀공장,갈락토미 나이아신 투명광채 에센스,마녀공장 갈락토미 나이아신 투명광채 에센스,,0
셀비엔,갈락토미세스 앰플97,셀비엔 갈락토미세스 앰플97,,0
아벤느,이드랑스 에센스-인-로션,아벤느 이드랑스 에센스-인-로션,,0
마녀공장,비피다 바이옴 콤플렉스 앰플,마녀공장 비피다 바이옴 콤플렉스 앰플,,0
비오템,라이프 플랑크톤 세럼,비오템 라이프 플랑크톤 세럼,,0
스킨푸드,로열허니 프로폴리스 인리치 에센스,스킨푸드 로열허니 프로폴리스 인리치 에센스,,0
디오디너리,아미노 애씨즈,디오디너리 아미노 애씨즈,,0
디오디너리,만델릭 애시드 %,디오디너리 만델릭 애시드 %,,0
디오디너리,마린 히알루로닉스,디오디너리 마린 히알루로닉스,,0
디오디너리,아지렐린 솔루션 %,디오디너리 아지렐린 솔루션 %,,0
디오디너리,아스코빌 글루코사이드 솔루션 %,디오디너리 아스코빌 글루코사이드 솔루션 %,,0
디오디너리,아스코빌 테트라이소팔미테이트 솔루션 % 인 비타민 F,디오디너리 아스코빌 테트라이소팔미테이트 솔루션 % 인 비타민 F,,0
DR다룸,아크10 스팟 젤,DR다룸 아크10 스팟 젤,,0
폴라초이스,클리니컬 나이아신아마이드 % 트리트먼트,폴라초이스 클리니컬 나이아신아마이드 % 트리트먼트,,0
폴라초이스,% 나이아신아마이드 부스터 앰플,폴라초이스 % 나이아신아마이드 부스터 앰플,,0
폴라초이스,스킨 퍼펙팅 % 아하 젤 각질제거제,폴라초이스 스킨 퍼펙팅 % 아하 젤 각질제거제,,0
애즈이즈투비,마린 콜라겐 세럼,애즈이즈투비 마린 콜라겐 세럼,,0
아크웰,리얼 아쿠아 밸런싱 앰플,아크웰 리얼 아쿠아 밸런싱 앰플,,0
에스티,로더 어드밴스드 나이트 리페어 갈색병 세럼,에스티 로더 어드밴스드 나이트 리페어 갈색병 세럼,,0
닥터디퍼런트,시카 메탈 세럼,닥터디퍼런트 시카 메탈 세럼,,0
디오디너리,레스베라트롤 %,디오디너리 레스베라트롤 %,,0
차앤박(CNP),차앤박 히알루로닉 더마텐션 세럼 더블용량,차앤박(CNP) 차앤박 히알루로닉 더마텐션 세럼 더블용량,,0
아이소이,인텐시브 리프팅 세럼,아이소이 인텐시브 리프팅 세럼,,0
닥터자르트,포어레미디 파하 익스폴리에이팅 세럼,닥터자르트 포어레미디 파하 익스폴리에이팅 세럼,,0
아이소이,모이스춰닥터 장수진 수분앰플,아이소이 모이스춰닥터 장수진 수분앰플,,0
앰플엔,센텔카밍샷 시카진정앰플,앰플엔 센텔카밍샷 시카진정앰플,,0
달팡,인트랄 액티브 스태빌라이징 로션,달팡 인트랄 액티브 스태빌라이징 로션,,0
폴라초이스,리지스트 인텐시브 레티놀 세럼,폴라초이스 리지스트 인텐시브 레티놀 세럼,,0
제이엠솔루션,릴리프 약산성 약쑥 앰플,제이엠솔루션 릴리프 약산성 약쑥 앰플,,0
닥터자르트,포어레미디 파하 익스폴리에이팅 세럼,닥터자르트 포어레미디 파하 익스폴리에이팅 세럼,,0
AHC,에이치 멜라루트 앰플 스페셜,AHC 에이치 멜라루트 앰플 스페셜,,0
스킨푸드,미나리 스매싱 파우더,스킨푸드 미나리 스매싱 파우더,,0
닥터디퍼런트,비타아크날 TX 캡슐세럼,닥터디퍼런트 비타아크날 TX 캡슐세럼,,0
헤이네이처,어성초 앰플,헤이네이처 어성초 앰플,,0
수이스킨,하얀 자작나무 수액 앰플,수이스킨 하얀 자작나무 수액 앰플,,0
잇츠스킨,파워 포뮬라 엘아이 이펙터 감초줄렌,잇츠스킨 파워 포뮬라 엘아이 이펙터 감초줄렌,,0
잇츠스킨,파워 포뮬라 브이씨 이펙터 잡티케어,잇츠스킨 파워 포뮬라 브이씨 이펙터 잡티케어,,0
잇츠스킨,파워 포뮬라 피오 이펙터 모공루팡,잇츠스킨 파워 포뮬라 피오 이펙터 모공루팡,,0
믹순,순디 병풀 에센스,믹순 순디 병풀 에센스,,0
믹순,콩 에센스,믹순 콩 에센스,락토바실러스,1
믹순,비피다 발효 에센스,믹순 비피다 발효 에센스,,0
빌리프,뉴메로 에센스,빌리프 뉴메로 에센스,,0
달바,레이어 리바이탈라이징 세럼,달바 레이어 리바이탈라이징 세럼,,0
차앤박(CNP),차앤박 프로폴리스 트리트먼트 앰플 에센스,차앤박(CNP) 차앤박 프로폴리스 트리트먼트 앰플 에센스,피피지-17,1
닥터디퍼런트,씨이큐 안티옥시던트 세럼 2종 택1,닥터디퍼런트 씨이큐 안티옥시던트 세럼 2종 택1,,0
포르맨즈,톤업 올인원 에센스,포르맨즈 톤업 올인원 에센스,,0
마리엔메이,나이아신아마이드,마리엔메이 나이아신아마이드,,0
마리엔메이,이데베논,마리엔메이 이데베논,,0
비플레인,시카테롤 앰플,비플레인 시카테롤 앰플,,0
더마펌,바이오 코렉션 앰플 세라-드롭 M4,더마펌 바이오 코렉션 앰플 세라-드롭 M4,,0
더파이,시카알란 퍼스트 에센스,더파이 시카알란 퍼스트 에센스,,0
아누아,자작나무 부스팅 세럼,아누아 자작나무 부스팅 세럼,,0
리쥬란,힐러 턴오버 앰플 듀얼 이펙트,리쥬란 힐러 턴오버 앰플 듀얼 이펙트,,0
달팡,인트랄 이너유쓰 레스큐 세럼,달팡 인트랄 이너유쓰 레스큐 세럼,,0
CKD,레티노콜라겐 저분자 콜라겐 펌핑 앰플,CKD 레티노콜라겐 저분자 콜라겐 펌핑 앰플,,0
앰플엔,블레미샷 잡티앰플,앰플엔 블레미샷 잡티앰플,,0
미구하라,울트라 화이트닝 퍼스트 에센스 오리진,미구하라 울트라 화이트닝 퍼스트 에센스 오리진,,0
랩시리즈,데일리 레스큐 리페어 세럼,랩시리즈 데일리 레스큐 리페어 세럼,,0
넘버즈인,5번 이별 세럼,넘버즈인 5번 이별 세럼,,0
피캄,포시카 앰플,피캄 포시카 앰플,,0
스킨앤랩,베리어덤 밀키 세럼,스킨앤랩 베리어덤 밀키 세럼,,0
미샤,타임 레볼루션 나이트리페어 앰플 5X 기획세트,미샤 타임 레볼루션 나이트리페어 앰플 5X 기획세트,,0
비건이펙트,청보리 수딩 토너,비건이펙트 청보리 수딩 토너,,0
울트라브이,이데베논 프레스티지 앰플,울트라브이 이데베논 프레스티지 앰플,,0
루트리,오디베리 5중 리파이닝 앰플,루트리 오디베리 5중 리파이닝 앰플,,0
수페,버치 리치 오리진 에센스,수페 버치 리치 오리진 에센스,,0
오브제,올인원 에센스,오브제 올인원 에센스,,0
디오디너리,멀티-펩타이드,디오디너리 멀티-펩타이드,,0
피부미,센텔루션 히알루로닉 앰플,피부미 센텔루션 히알루로닉 앰플,,0
토리든,솔리드인 세라마이드 올데이 에센스,토리든 솔리드인 세라마이드 올데이 에센스,,0
잇츠스킨,파워 포뮬라 엘아이 이펙터 감초줄렌,잇츠스킨 파워 포뮬라 엘아이 이펙터 감초줄렌,,0
리쥬란,더마힐러 모이스처 트리트먼트 앰플,리쥬란 더마힐러 모이스처 트리트먼트 앰플,,0
리쥬란,더마 힐러 모이스처 트리트먼트 에센스,리쥬란 더마 힐러 모이스처 트리트먼트 에센스,,0
시드물,비피다 바이옴 앰플,시드물 비피다 바이옴 앰플,,0
시드물,스킨소스 D-판테놀 앰플12ml,시드물 스킨소스 D-판테놀 앰플12ml,,0
